contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM171124C00141000,IBM,2017-11-24,141.00,call,5.34,6.35,4.55,7,8.15,12,0,0,2017-11-15,0.21487,0.89983,0.03540,-0.05246,0.04059,0.03106
IBM171124P00141000,IBM,2017-11-24,141.00,put,0.04,0.10,0.06,52,0.14,160,0,62,2017-11-15,0.17585,-0.05962,0.02918,-0.02647,0.02738,-0.00219
IBM171124C00142000,IBM,2017-11-24,142.00,call,0.00,5.45,3.70,6,7.20,16,0,0,2017-11-15,0.19536,0.87998,0.04433,-0.05410,0.04621,0.03058
IBM171124P00142000,IBM,2017-11-24,142.00,put,0.17,0.16,0.12,1,0.20,164,1,153,2017-11-15,0.17585,-0.09646,0.04208,-0.03811,0.03948,-0.00354
IBM171124C00143000,IBM,2017-11-24,143.00,call,4.35,4.25,3.20,55,5.30,140,0,0,2017-11-15,0.13683,0.90983,0.05145,-0.03267,0.03756,0.03195
IBM171124P00143000,IBM,2017-11-24,143.00,put,0.25,0.24,0.20,1,0.27,9,93,47,2017-11-15,0.15634,-0.11992,0.05537,-0.03955,0.04618,-0.00440
IBM171124C00144000,IBM,2017-11-24,144.00,call,2.38,3.32,2.94,64,3.70,25,0,5,2017-11-15,0.11731,0.88119,0.07330,-0.03392,0.04588,0.03115
IBM171124P00144000,IBM,2017-11-24,144.00,put,0.43,0.38,0.33,1,0.42,65,87,57,2017-11-15,0.15634,-0.18632,0.07424,-0.05291,0.06193,-0.00685
IBM171124C00145000,IBM,2017-11-24,145.00,call,3.30,2.79,2.72,20,2.85,10,71,0,2017-11-15,0.15634,0.72895,0.09174,-0.06978,0.07652,0.02576
IBM171124P00145000,IBM,2017-11-24,145.00,put,0.45,0.57,0.53,1,0.62,6,150,359,2017-11-15,0.15634,-0.27105,0.09174,-0.06518,0.07652,-0.00998
IBM171124C00146000,IBM,2017-11-24,146.00,call,2.20,2.07,2.02,11,2.12,15,239,26,2017-11-15,0.15634,0.62918,0.10463,-0.07868,0.08728,0.02231
IBM171124P00146000,IBM,2017-11-24,146.00,put,0.94,0.86,0.82,10,0.90,2,89,170,2017-11-15,0.15634,-0.37082,0.10463,-0.07404,0.08728,-0.01368
IBM171124C00147000,IBM,2017-11-24,147.00,call,1.37,1.47,1.42,12,1.52,3,101,36,2017-11-15,0.15634,0.52059,0.11033,-0.08232,0.09203,0.01851
IBM171124P00147000,IBM,2017-11-24,147.00,put,1.34,1.27,1.21,16,1.34,6,133,115,2017-11-15,0.13683,-0.47779,0.12603,-0.06767,0.09201,-0.01762
IBM171124C00148000,IBM,2017-11-24,148.00,call,0.99,1.00,0.96,11,1.05,3,252,145,2017-11-15,0.15634,0.41117,0.10772,-0.07993,0.08986,0.01465
IBM171124P00148000,IBM,2017-11-24,148.00,put,1.75,1.80,1.72,25,1.88,6,85,134,2017-11-15,0.13683,-0.60251,0.12204,-0.06485,0.08909,-0.02228
IBM171124C00149000,IBM,2017-11-24,149.00,call,0.60,0.66,0.61,23,0.70,1,521,164,2017-11-15,0.15634,0.30894,0.09755,-0.07209,0.08137,0.01103
IBM171124P00149000,IBM,2017-11-24,149.00,put,2.47,2.46,2.38,27,2.55,7,87,133,2017-11-15,0.13683,-0.71677,0.10710,-0.05601,0.07819,-0.02659
IBM171124C00150000,IBM,2017-11-24,150.00,call,0.43,0.43,0.38,32,0.48,1,1107,1203,2017-11-15,0.15634,0.22026,0.08205,-0.06046,0.06844,0.00788
IBM171124P00150000,IBM,2017-11-24,150.00,put,3.29,3.20,3.10,33,3.30,25,262,322,2017-11-15,0.13683,-0.81181,0.08536,-0.04347,0.06231,-0.03023
IBM171124C00152500,IBM,2017-11-24,152.50,call,0.15,0.12,0.10,46,0.15,8,217,949,2017-11-15,0.15634,0.07428,0.03891,-0.02853,0.03246,0.00266
IBM171124P00152500,IBM,2017-11-24,152.50,put,6.00,5.42,5.30,25,5.55,5,40,218,2017-11-15,0.13683,-0.95093,0.03215,-0.01322,0.02347,-0.03583
IBM171124C00155000,IBM,2017-11-24,155.00,call,0.08,0.07,0.05,1,0.09,10,115,588,2017-11-15,0.19536,0.04642,0.02154,-0.02458,0.02245,0.00166
IBM171124P00155000,IBM,2017-11-24,155.00,put,7.70,7.83,7.65,1,8.00,10,37,238,2017-11-15,0.01976,-1.00000,0.00000,0.00492,0.00000,-0.03821
IBM171124C00157500,IBM,2017-11-24,157.50,call,0.06,0.08,0.05,18,0.11,3,11,357,2017-11-15,0.23438,0.03363,0.01381,-0.02265,0.01727,0.00120
IBM171124P00157500,IBM,2017-11-24,157.50,put,10.52,10.30,10.10,1,10.50,10,98,255,2017-11-15,0.01976,-1.00000,0.00000,0.00500,0.00000,-0.03882
IBM171124C00160000,IBM,2017-11-24,160.00,call,0.04,0.04,0.02,1,0.05,2,28,1740,2017-11-15,0.25390,0.01870,0.00780,-0.01499,0.01056,0.00067
IBM171124P00160000,IBM,2017-11-24,160.00,put,12.80,12.95,12.75,1,13.15,1,4,1584,2017-11-15,0.29292,-0.96394,0.01170,-0.02485,0.01829,-0.03816
IBM171124C00162500,IBM,2017-11-24,162.50,call,0.01,0.01,0.00,0,0.11,11,0,2551,2017-11-15,0.25390,0.00675,0.00322,-0.00618,0.00436,0.00024
IBM171124P00162500,IBM,2017-11-24,162.50,put,5.85,15.62,13.55,6,17.70,1,0,14,2017-11-15,0.40999,-0.93447,0.01347,-0.06227,0.02947,-0.03775
IBM171124C00165000,IBM,2017-11-24,165.00,call,0.05,0.01,0.00,0,0.05,3,2,1058,2017-11-15,0.27341,0.00407,0.00190,-0.00424,0.00278,0.00015
IBM171124P00165000,IBM,2017-11-24,165.00,put,8.33,18.12,16.05,6,20.20,10,0,3,2017-11-15,0.46853,-0.93577,0.01161,-0.07058,0.02902,-0.03842
IBM171124C00167500,IBM,2017-11-24,167.50,call,0.02,0.01,0.00,0,0.04,3,8,96,2017-11-15,0.31243,0.00444,0.00180,-0.00523,0.00300,0.00016
IBM171124P00167500,IBM,2017-11-24,167.50,put,0.00,20.57,18.50,18,22.65,1,0,0,2017-11-15,0.48804,-0.95080,0.00903,-0.05867,0.02352,-0.03956
IBM171124C00170000,IBM,2017-11-24,170.00,call,0.04,0.01,0.00,0,0.04,3,0,153,2017-11-15,0.35146,0.00481,0.00172,-0.00633,0.00323,0.00017
IBM171124P00170000,IBM,2017-11-24,170.00,put,5.68,23.17,21.15,11,25.20,5,0,5,2017-11-15,0.56608,-0.94295,0.00876,-0.07803,0.02645,-0.03991
IBM171124C00172500,IBM,2017-11-24,172.50,call,0.01,0.01,0.00,0,0.13,5,0,86,2017-11-15,0.37097,0.00346,0.00121,-0.00497,0.00240,0.00012
IBM171124P00172500,IBM,2017-11-24,172.50,put,0.00,25.65,23.65,11,27.65,1,0,0,2017-11-15,0.60511,-0.94801,0.00761,-0.07737,0.02458,-0.04071
IBM171124C00175000,IBM,2017-11-24,175.00,call,0.08,0.01,0.00,0,0.32,13,0,1,2017-11-15,0.40999,0.00390,0.00122,-0.00610,0.00267,0.00014
IBM171124P00175000,IBM,2017-11-24,175.00,put,0.00,28.17,26.15,11,30.20,5,0,0,2017-11-15,0.66364,-0.94649,0.00710,-0.08738,0.02514,-0.04128
IBM171124C00177500,IBM,2017-11-24,177.50,call,0.00,0.01,0.00,0,0.11,6,0,0,2017-11-15,0.42950,0.00300,0.00092,-0.00506,0.00212,0.00011
IBM171124P00177500,IBM,2017-11-24,177.50,put,0.00,30.65,28.50,11,32.80,5,0,0,2017-11-15,0.68315,-0.95495,0.00601,-0.07773,0.02191,-0.04219
IBM171124C00180000,IBM,2017-11-24,180.00,call,0.00,0.01,0.00,0,0.31,17,0,0,2017-11-15,0.46853,0.00344,0.00096,-0.00623,0.00239,0.00012
IBM171124P00180000,IBM,2017-11-24,180.00,put,0.00,33.05,30.90,11,35.20,5,0,0,2017-11-15,0.68315,-0.96602,0.00478,-0.06055,0.01742,-0.04319
IBM171124C00182500,IBM,2017-11-24,182.50,call,0.00,0.01,0.00,0,0.35,6,0,0,2017-11-15,0.48804,0.00279,0.00076,-0.00538,0.00198,0.00010
IBM171124P00182500,IBM,2017-11-24,182.50,put,0.00,35.73,33.60,11,37.85,5,0,0,2017-11-15,0.80022,-0.95063,0.00552,-0.09927,0.02358,-0.04329
IBM171124C00185000,IBM,2017-11-24,185.00,call,0.00,0.01,0.00,0,0.36,22,0,0,2017-11-15,0.52706,0.00321,0.00080,-0.00660,0.00225,0.00011
IBM171124P00185000,IBM,2017-11-24,185.00,put,0.00,38.20,36.05,11,40.35,5,0,0,2017-11-15,0.83925,-0.95269,0.00509,-0.10061,0.02279,-0.04398
IBM171124C00187500,IBM,2017-11-24,187.50,call,0.00,0.01,0.00,0,0.34,7,0,0,2017-11-15,0.54657,0.00271,0.00066,-0.00586,0.00193,0.00010
IBM171124P00187500,IBM,2017-11-24,187.50,put,0.00,40.58,38.45,11,42.70,10,0,0,2017-11-15,0.81974,-0.96552,0.00403,-0.07449,0.01763,-0.04503
IBM171124C00190000,IBM,2017-11-24,190.00,call,0.00,0.01,0.00,0,0.04,18,0,0,2017-11-15,0.56608,0.00232,0.00055,-0.00528,0.00167,0.00008
IBM171124P00190000,IBM,2017-11-24,190.00,put,0.00,43.05,41.00,11,45.10,2,0,0,2017-11-15,0.83925,-0.96952,0.00356,-0.06834,0.01592,-0.04578
IBM171124C00192500,IBM,2017-11-24,192.50,call,0.00,0.01,0.00,0,0.04,22,0,0,2017-11-15,0.60511,0.00272,0.00060,-0.00651,0.00193,0.00010
IBM171124P00192500,IBM,2017-11-24,192.50,put,0.00,45.55,43.40,11,47.70,10,0,0,2017-11-15,0.85876,-0.97290,0.00315,-0.06292,0.01444,-0.04652
IBM171124C00195000,IBM,2017-11-24,195.00,call,0.00,0.01,0.00,0,0.04,19,0,0,2017-11-15,0.62462,0.00239,0.00052,-0.00597,0.00172,0.00008
IBM171124P00195000,IBM,2017-11-24,195.00,put,0.00,48.15,46.05,11,50.25,1,0,0,2017-11-15,0.95632,-0.96408,0.00357,-0.09082,0.01823,-0.04684
IBM171124C00200000,IBM,2017-11-24,200.00,call,0.00,0.01,0.00,0,0.04,16,0,0,2017-11-15,0.68315,0.00250,0.00049,-0.00681,0.00179,0.00009
IBM171124P00200000,IBM,2017-11-24,200.00,put,0.00,52.88,50.55,5,55.20,15,0,0,2017-11-15,0.76120,-0.99393,0.00098,-0.01046,0.00397,-0.04909
IBM171124C00210000,IBM,2017-11-24,210.00,call,0.00,0.01,0.00,0,0.03,16,0,0,2017-11-15,0.76120,0.00177,0.00032,-0.00556,0.00131,0.00006
IBM171124P00210000,IBM,2017-11-24,210.00,put,0.00,62.88,60.60,1,65.15,1,0,0,2017-11-15,0.87827,-0.99397,0.00084,-0.01261,0.00395,-0.05156
IBM171201C00105000,IBM,2017-12-01,105.00,call,0.00,42.23,39.95,2,44.50,16,0,0,2017-11-15,0.72218,0.98952,0.00125,-0.02258,0.00855,0.04529
IBM171201P00105000,IBM,2017-12-01,105.00,put,0.00,0.01,0.00,0,0.04,21,0,0,2017-11-15,0.56608,-0.00182,0.00033,-0.00316,0.00179,-0.00012
IBM171201C00110000,IBM,2017-12-01,110.00,call,0.00,37.30,35.10,2,39.50,16,0,0,2017-11-15,0.68315,0.98244,0.00206,-0.03190,0.01335,0.04700
IBM171201P00110000,IBM,2017-12-01,110.00,put,0.00,0.01,0.00,0,0.04,21,0,0,2017-11-15,0.48804,-0.00186,0.00040,-0.00278,0.00183,-0.00012
IBM171201C00115000,IBM,2017-12-01,115.00,call,0.00,32.25,30.00,2,34.50,15,0,0,2017-11-15,0.54657,0.98655,0.00205,-0.02172,0.01062,0.04948
IBM171201P00115000,IBM,2017-12-01,115.00,put,0.00,0.01,0.00,0,0.09,51,0,0,2017-11-15,0.42950,-0.00265,0.00062,-0.00337,0.00252,-0.00018
IBM171201C00120000,IBM,2017-12-01,120.00,call,0.00,27.27,25.05,11,29.50,17,0,0,2017-11-15,0.48804,0.97976,0.00325,-0.02669,0.01506,0.05122
IBM171201P00120000,IBM,2017-12-01,120.00,put,0.00,0.01,0.00,0,0.04,5,0,0,2017-11-15,0.35146,-0.00247,0.00071,-0.00259,0.00236,-0.00016
IBM171201C00125000,IBM,2017-12-01,125.00,call,0.00,22.23,20.20,11,24.25,11,0,0,2017-11-15,0.37097,0.98388,0.00353,-0.01828,0.01241,0.05370
IBM171201P00125000,IBM,2017-12-01,125.00,put,0.01,0.01,0.00,0,0.06,7,0,0,2017-11-15,0.29292,-0.00354,0.00118,-0.00297,0.00327,-0.00023
IBM171201C00130000,IBM,2017-12-01,130.00,call,0.00,17.30,15.50,11,19.10,11,0,0,2017-11-15,0.33194,0.96564,0.00745,-0.02828,0.02344,0.05468
IBM171201P00130000,IBM,2017-12-01,130.00,put,0.04,0.04,0.01,32,0.08,5,0,6,2017-11-15,0.27341,-0.01403,0.00425,-0.00934,0.01101,-0.00092
IBM171201C00134000,IBM,2017-12-01,134.00,call,0.00,13.05,10.90,15,15.20,11,0,0,2017-11-15,0.01976,1.00000,0.00000,-0.00426,0.00000,0.05871
IBM171201P00134000,IBM,2017-12-01,134.00,put,0.06,0.08,0.05,37,0.12,57,10,27,2017-11-15,0.23438,-0.02646,0.00849,-0.01370,0.01888,-0.00174
IBM171201C00135000,IBM,2017-12-01,135.00,call,0.00,12.28,10.15,11,14.40,11,0,0,2017-11-15,0.23438,0.96279,0.01125,-0.02244,0.02502,0.05670
IBM171201P00135000,IBM,2017-12-01,135.00,put,0.05,0.09,0.06,49,0.12,15,0,49,2017-11-15,0.23438,-0.03721,0.01125,-0.01815,0.02502,-0.00245
IBM171201C00136000,IBM,2017-12-01,136.00,call,0.00,11.48,9.65,11,13.30,18,0,0,2017-11-15,0.27341,0.92045,0.01758,-0.04289,0.04559,0.05432
IBM171201P00136000,IBM,2017-12-01,136.00,put,0.15,0.11,0.08,74,0.14,5,10,16,2017-11-15,0.21487,-0.03772,0.01241,-0.01681,0.02530,-0.00248
IBM171201C00137000,IBM,2017-12-01,137.00,call,0.00,10.25,8.25,11,12.25,16,0,0,2017-11-15,0.19536,0.96180,0.01380,-0.01978,0.02557,0.05752
IBM171201P00137000,IBM,2017-12-01,137.00,put,0.10,0.13,0.09,143,0.17,21,0,3,2017-11-15,0.21487,-0.05316,0.01636,-0.02214,0.03335,-0.00349
IBM171201C00138000,IBM,2017-12-01,138.00,call,6.85,9.25,7.20,2,11.30,21,0,0,2017-11-15,0.17585,0.96136,0.01547,-0.01838,0.02580,0.05793
IBM171201P00138000,IBM,2017-12-01,138.00,put,0.07,0.16,0.12,153,0.20,21,0,9,2017-11-15,0.19536,-0.05545,0.01861,-0.02079,0.03448,-0.00364
IBM171201C00139000,IBM,2017-12-01,139.00,call,0.00,8.57,6.75,11,10.40,21,0,0,2017-11-15,0.23438,0.88279,0.02725,-0.04823,0.06059,0.05316
IBM171201P00139000,IBM,2017-12-01,139.00,put,0.22,0.20,0.17,59,0.23,27,2,22,2017-11-15,0.19536,-0.07815,0.02428,-0.02709,0.04498,-0.00513
IBM171201C00140000,IBM,2017-12-01,140.00,call,0.00,7.38,5.10,16,9.65,6,0,0,2017-11-15,0.17585,0.91557,0.02859,-0.03025,0.04768,0.05580
IBM171201P00140000,IBM,2017-12-01,140.00,put,0.26,0.26,0.22,34,0.29,32,7,25,2017-11-15,0.17585,-0.08443,0.02859,-0.02580,0.04768,-0.00554
IBM171201C00141000,IBM,2017-12-01,141.00,call,5.34,6.40,5.65,103,7.15,89,0,0,2017-11-15,0.15634,0.90755,0.03441,-0.02897,0.05102,0.05572
IBM171201P00141000,IBM,2017-12-01,141.00,put,0.16,0.32,0.28,10,0.36,161,0,18,2017-11-15,0.17585,-0.11849,0.03661,-0.03299,0.06106,-0.00778
IBM171201C00142000,IBM,2017-12-01,142.00,call,4.84,5.30,4.35,93,6.25,7,0,0,2017-11-15,0.11731,0.92916,0.03750,-0.01948,0.04173,0.05760
IBM171201P00142000,IBM,2017-12-01,142.00,put,0.38,0.42,0.37,10,0.46,112,32,50,2017-11-15,0.17585,-0.16094,0.04510,-0.04057,0.07522,-0.01058
IBM171201C00143000,IBM,2017-12-01,143.00,call,2.91,4.72,4.50,83,4.95,23,0,5,2017-11-15,0.15634,0.81474,0.05549,-0.04386,0.08228,0.05049
IBM171201P00143000,IBM,2017-12-01,143.00,put,0.67,0.53,0.49,16,0.58,4,25,144,2017-11-15,0.15634,-0.18526,0.05549,-0.03932,0.08228,-0.01216
IBM171201C00144000,IBM,2017-12-01,144.00,call,3.58,3.88,3.60,277,4.15,55,5,0,2017-11-15,0.15634,0.75257,0.06564,-0.05095,0.09733,0.04682
IBM171201P00144000,IBM,2017-12-01,144.00,put,0.85,0.72,0.66,6,0.78,26,2,77,2017-11-15,0.15634,-0.24743,0.06564,-0.04637,0.09733,-0.01627
IBM171201C00145000,IBM,2017-12-01,145.00,call,2.87,3.20,3.10,22,3.30,22,5,0,2017-11-15,0.15634,0.68125,0.07415,-0.05680,0.10996,0.04253
IBM171201P00145000,IBM,2017-12-01,145.00,put,1.02,0.97,0.90,1,1.03,59,32,106,2017-11-15,0.15634,-0.31875,0.07415,-0.05220,0.10996,-0.02100
IBM171201C00146000,IBM,2017-12-01,146.00,call,2.68,2.52,2.44,5,2.61,59,0,0,2017-11-15,0.15634,0.60304,0.08008,-0.06075,0.11875,0.03776
IBM171201P00146000,IBM,2017-12-01,146.00,put,1.38,1.29,1.22,6,1.35,22,48,134,2017-11-15,0.15634,-0.39696,0.08008,-0.05611,0.11875,-0.02620
IBM171201C00147000,IBM,2017-12-01,147.00,call,1.82,1.94,1.87,1,2.01,25,3,23,2017-11-15,0.15634,0.52101,0.08274,-0.06232,0.12270,0.03272
IBM171201P00147000,IBM,2017-12-01,147.00,put,1.83,1.71,1.64,1,1.77,2,12,124,2017-11-15,0.13683,-0.47775,0.09452,-0.05017,0.12268,-0.03150
IBM171201C00148000,IBM,2017-12-01,148.00,call,1.37,1.45,1.39,6,1.51,10,7,70,2017-11-15,0.15634,0.43863,0.08187,-0.06132,0.12141,0.02761
IBM171201P00148000,IBM,2017-12-01,148.00,put,2.45,2.23,2.15,9,2.31,2,48,164,2017-11-15,0.13683,-0.57176,0.09313,-0.04894,0.12087,-0.03780
IBM171201C00149000,IBM,2017-12-01,149.00,call,1.10,1.07,1.01,6,1.13,5,53,900,2017-11-15,0.15634,0.35936,0.07765,-0.05790,0.11515,0.02267
IBM171201P00149000,IBM,2017-12-01,149.00,put,3.24,2.86,2.77,15,2.95,15,1,254,2017-11-15,0.13683,-0.66126,0.08683,-0.04500,0.11269,-0.04385
IBM171201C00150000,IBM,2017-12-01,150.00,call,0.80,0.81,0.73,6,0.89,1,106,144,2017-11-15,0.15634,0.28620,0.07065,-0.05250,0.10477,0.01808
IBM171201P00150000,IBM,2017-12-01,150.00,put,3.69,3.55,3.45,10,3.65,30,51,201,2017-11-15,0.13683,-0.74196,0.07667,-0.03897,0.09951,-0.04936
IBM171201C00152500,IBM,2017-12-01,152.50,call,0.34,0.34,0.31,7,0.38,2,89,642,2017-11-15,0.15634,0.14242,0.04677,-0.03454,0.06935,0.00903
IBM171201P00152500,IBM,2017-12-01,152.50,put,6.30,6.15,5.40,20,6.90,18,32,202,2017-11-15,0.21487,-0.77863,0.04490,-0.05762,0.09152,-0.05290
IBM171201C00155000,IBM,2017-12-01,155.00,call,0.21,0.21,0.12,1,0.30,1,74,411,2017-11-15,0.17585,0.08247,0.02809,-0.02612,0.04685,0.00523
IBM171201P00155000,IBM,2017-12-01,155.00,put,7.96,8.05,5.80,2,10.30,23,7,269,2017-11-15,0.17585,-0.91753,0.02809,-0.02120,0.04685,-0.06268
IBM171201C00157500,IBM,2017-12-01,157.50,call,0.07,0.09,0.05,1,0.13,30,28,633,2017-11-15,0.17585,0.03413,0.01398,-0.01297,0.02331,0.00217
IBM171201P00157500,IBM,2017-12-01,157.50,put,11.13,11.18,10.25,20,12.10,1,14,91,2017-11-15,0.33194,-0.82661,0.02507,-0.07765,0.07892,-0.05823
IBM171201C00160000,IBM,2017-12-01,160.00,call,0.07,0.07,0.02,42,0.11,23,6,203,2017-11-15,0.21487,0.03327,0.01120,-0.01548,0.02283,0.00211
IBM171201P00160000,IBM,2017-12-01,160.00,put,5.30,13.60,12.00,1,15.20,10,0,49,2017-11-15,0.35146,-0.86405,0.02016,-0.06933,0.06719,-0.06165
IBM171201C00162500,IBM,2017-12-01,162.50,call,0.05,0.01,0.00,0,0.10,19,2,441,2017-11-15,0.17585,0.00377,0.00207,-0.00192,0.00346,0.00024
IBM171201P00162500,IBM,2017-12-01,162.50,put,15.36,15.55,13.40,11,17.70,15,2,22,2017-11-15,0.29292,-0.94346,0.01260,-0.02715,0.03501,-0.06764
IBM171201C00165000,IBM,2017-12-01,165.00,call,0.06,0.01,0.00,0,0.12,36,1,337,2017-11-15,0.21487,0.00589,0.00253,-0.00349,0.00515,0.00037
IBM171201P00165000,IBM,2017-12-01,165.00,put,5.33,17.98,16.00,3,19.95,2,0,20,2017-11-15,0.31243,-0.95683,0.00953,-0.02252,0.02823,-0.06958
IBM171201C00167500,IBM,2017-12-01,167.50,call,0.04,0.14,0.01,1,0.26,30,0,42,2017-11-15,0.33194,0.03388,0.00736,-0.02419,0.02317,0.00213
IBM171201P00167500,IBM,2017-12-01,167.50,put,7.80,20.60,18.50,11,22.70,10,0,9,2017-11-15,0.39048,-0.93840,0.01011,-0.04066,0.03745,-0.06955
IBM171201C00170000,IBM,2017-12-01,170.00,call,0.05,0.01,0.00,0,0.12,5,1,129,2017-11-15,0.25390,0.00362,0.00139,-0.00266,0.00334,0.00023
IBM171201P00170000,IBM,2017-12-01,170.00,put,0.00,22.90,20.60,6,25.20,5,0,0,2017-11-15,0.33194,-0.97931,0.00487,-0.01061,0.01534,-0.07318
IBM171201C00172500,IBM,2017-12-01,172.50,call,0.01,0.01,0.00,0,0.15,14,0,22,2017-11-15,0.27341,0.00302,0.00109,-0.00244,0.00284,0.00019
IBM171201P00172500,IBM,2017-12-01,172.50,put,0.00,25.30,23.00,19,27.60,1,0,0,2017-11-15,0.01976,-1.00000,0.00000,0.00548,0.00000,-0.07558
IBM171201C00175000,IBM,2017-12-01,175.00,call,0.03,0.01,0.00,0,0.18,1,0,3,2017-11-15,0.31243,0.00447,0.00136,-0.00395,0.00403,0.00028
IBM171201P00175000,IBM,2017-12-01,175.00,put,0.00,27.85,25.60,6,30.10,1,0,0,2017-11-15,0.35146,-0.98973,0.00252,-0.00371,0.00840,-0.07603
IBM171201C00177500,IBM,2017-12-01,177.50,call,0.00,0.01,0.00,0,0.26,6,0,0,2017-11-15,0.33194,0.00390,0.00113,-0.00371,0.00356,0.00025
IBM171201P00177500,IBM,2017-12-01,177.50,put,0.00,30.35,28.00,22,32.70,5,0,0,2017-11-15,0.37097,-0.99119,0.00209,-0.00292,0.00735,-0.07721
IBM171201C00180000,IBM,2017-12-01,180.00,call,0.01,0.01,0.00,0,0.15,1,0,4,2017-11-15,0.35146,0.00347,0.00096,-0.00355,0.00322,0.00022
IBM171201P00180000,IBM,2017-12-01,180.00,put,15.18,32.77,30.50,22,35.05,1,0,3,2017-11-15,0.01976,-1.00000,0.00000,0.00572,0.00000,-0.07886
IBM171201C00182500,IBM,2017-12-01,182.50,call,0.00,0.01,0.00,0,0.30,13,0,0,2017-11-15,0.37097,0.00316,0.00084,-0.00343,0.00295,0.00020
IBM171201P00182500,IBM,2017-12-01,182.50,put,0.00,35.38,33.00,17,37.75,5,0,0,2017-11-15,0.46853,-0.98398,0.00278,-0.01234,0.01234,-0.07896
IBM171201C00185000,IBM,2017-12-01,185.00,call,0.00,0.01,0.00,0,0.37,11,0,0,2017-11-15,0.39048,0.00292,0.00074,-0.00337,0.00275,0.00018
IBM171201P00185000,IBM,2017-12-01,185.00,put,0.00,37.85,35.50,22,40.20,5,0,0,2017-11-15,0.44901,-0.99149,0.00167,-0.00417,0.00713,-0.08052
IBM171201C00187500,IBM,2017-12-01,187.50,call,0.00,0.01,0.00,0,0.31,22,0,0,2017-11-15,0.40999,0.00273,0.00067,-0.00333,0.00259,0.00017
IBM171201P00187500,IBM,2017-12-01,187.50,put,0.00,40.48,38.10,11,42.85,5,0,0,2017-11-15,0.58560,-0.97218,0.00354,-0.03019,0.01968,-0.08044
IBM171201C00190000,IBM,2017-12-01,190.00,call,0.00,0.01,0.00,0,0.35,20,0,0,2017-11-15,0.42950,0.00259,0.00061,-0.00333,0.00247,0.00016
IBM171201P00190000,IBM,2017-12-01,190.00,put,0.00,42.85,40.50,22,45.20,5,0,0,2017-11-15,0.50755,-0.99062,0.00161,-0.00632,0.00776,-0.08266
IBM171201C00192500,IBM,2017-12-01,192.50,call,0.00,0.01,0.00,0,0.37,10,0,0,2017-11-15,0.44901,0.00249,0.00056,-0.00335,0.00238,0.00016
IBM171201P00192500,IBM,2017-12-01,192.50,put,0.00,45.45,43.05,11,47.85,10,0,0,2017-11-15,0.62462,-0.97657,0.00288,-0.02726,0.01705,-0.08290
IBM171201C00195000,IBM,2017-12-01,195.00,call,0.00,0.01,0.00,0,0.37,11,0,0,2017-11-15,0.46853,0.00241,0.00052,-0.00339,0.00231,0.00015
IBM171201P00195000,IBM,2017-12-01,195.00,put,0.00,47.85,45.50,17,50.20,5,0,0,2017-11-15,0.54657,-0.99184,0.00133,-0.00558,0.00687,-0.08493
IBM171201C00200000,IBM,2017-12-01,200.00,call,0.00,0.01,0.00,0,0.37,10,0,0,2017-11-15,0.50755,0.00231,0.00046,-0.00353,0.00222,0.00014
IBM171201P00200000,IBM,2017-12-01,200.00,put,0.00,52.80,50.50,16,55.10,1,0,0,2017-11-15,0.42950,-0.99962,0.00010,0.00578,0.00043,-0.08760
IBM171201C00210000,IBM,2017-12-01,210.00,call,0.00,0.01,0.00,0,0.37,9,0,0,2017-11-15,0.58560,0.00227,0.00039,-0.00402,0.00219,0.00014
IBM171201P00210000,IBM,2017-12-01,210.00,put,0.00,62.90,60.60,2,65.20,1,0,0,2017-11-15,0.74169,-0.98650,0.00151,-0.01807,0.01065,-0.09118
IBM171208C00105000,IBM,2017-12-08,105.00,call,0.00,42.25,40.00,2,44.50,15,0,0,2017-11-15,0.58560,0.99115,0.00111,-0.01454,0.00884,0.06525
IBM171208P00105000,IBM,2017-12-08,105.00,put,0.00,0.01,0.00,0,0.19,29,0,0,2017-11-15,0.46853,-0.00169,0.00031,-0.00203,0.00200,-0.00016
IBM171208C00110000,IBM,2017-12-08,110.00,call,0.00,37.25,35.00,3,39.50,15,0,0,2017-11-15,0.50755,0.99063,0.00134,-0.01371,0.00930,0.06836
IBM171208P00110000,IBM,2017-12-08,110.00,put,0.00,0.01,0.00,0,0.06,14,0,0,2017-11-15,0.40999,-0.00197,0.00041,-0.00205,0.00231,-0.00019
IBM171208C00115000,IBM,2017-12-08,115.00,call,0.00,32.38,30.10,3,34.65,1,0,0,2017-11-15,0.52706,0.97334,0.00317,-0.02961,0.02277,0.06981
IBM171208P00115000,IBM,2017-12-08,115.00,put,0.00,0.01,0.00,0,0.17,72,0,0,2017-11-15,0.35146,-0.00224,0.00054,-0.00197,0.00259,-0.00021
IBM171208C00120000,IBM,2017-12-08,120.00,call,0.00,27.33,25.05,1,29.60,3,0,0,2017-11-15,0.42950,0.97437,0.00376,-0.02426,0.02204,0.07308
IBM171208P00120000,IBM,2017-12-08,120.00,put,0.00,0.01,0.00,0,0.28,16,0,0,2017-11-15,0.29292,-0.00243,0.00070,-0.00177,0.00280,-0.00023
